Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,aclx 12,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,acly 12,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,aclz 12,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyrx 12,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyry 12,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,gyrz 12,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magr 12,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magphi 12,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,magtheta 12,
0.673913,,,,,,,,,,,0.035836,,,,,,,,,,,,0.031651,,,,,,,,,,,,-0.039373,,,,,,,,,,,,0.011051,,,,,,,,,,,,-0.055147,,,,,,,,,,,,0.020265,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.024500,,,,,,,,,,,,-0.055159,,
0.695652,,,,,,,,,,,0.050282,,,,,,,,,,,,0.033045,,,,,,,,,,,,-0.043007,,,,,,,,,,,,0.017122,,,,,,,,,,,,-0.031360,,,,,,,,,,,,0.008758,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.031105,,,,,,,,,,,,-0.063204,,
0.717391,,,,,,,,,,,0.056478,,,,,,,,,,,,0.035725,,,,,,,,,,,,-0.051789,,,,,,,,,,,,0.006637,,,,,,,,,,,,-0.000728,,,,,,,,,,,,-0.004697,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.036610,,,,,,,,,,,,-0.065843,,
0.739130,,,,,,,,,,,0.058214,,,,,,,,,,,,0.039262,,,,,,,,,,,,-0.044681,,,,,,,,,,,,-0.009781,,,,,,,,,,,,0.015273,,,,,,,,,,,,-0.019922,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.040960,,,,,,,,,,,,-0.064151,,
0.760870,,,,,,,,,,,0.054378,,,,,,,,,,,,0.040411,,,,,,,,,,,,-0.031549,,,,,,,,,,,,-0.036408,,,,,,,,,,,,0.019551,,,,,,,,,,,,-0.024879,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.043515,,,,,,,,,,,,-0.059672,,
0.782609,,,,,,,,,,,0.049239,,,,,,,,,,,,0.035736,,,,,,,,,,,,-0.020128,,,,,,,,,,,,-0.055033,,,,,,,,,,,,0.024771,,,,,,,,,,,,-0.020099,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.037637,,,,,,,,,,,,-0.053117,,
0.804348,,,,,,,,,,,0.041682,,,,,,,,,,,,0.029161,,,,,,,,,,,,-0.015873,,,,,,,,,,,,-0.067035,,,,,,,,,,,,0.031102,,,,,,,,,,,,-0.015496,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.031113,,,,,,,,,,,,-0.042577,,
0.826087,,,,,,,,,,,0.036145,,,,,,,,,,,,0.022308,,,,,,,,,,,,-0.003852,,,,,,,,,,,,-0.073795,,,,,,,,,,,,0.028364,,,,,,,,,,,,-0.019037,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.024358,,,,,,,,,,,,-0.029862,,
0.847826,,,,,,,,,,,0.029373,,,,,,,,,,,,0.014740,,,,,,,,,,,,0.002722,,,,,,,,,,,,-0.087730,,,,,,,,,,,,0.030076,,,,,,,,,,,,-0.020984,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.015093,,,,,,,,,,,,-0.020359,,
0.869565,,,,,,,,,,,0.019236,,,,,,,,,,,,0.004636,,,,,,,,,,,,0.006471,,,,,,,,,,,,-0.090351,,,,,,,,,,,,0.024172,,,,,,,,,,,,-0.014611,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.001911,,,,,,,,,,,,-0.012708,,
0.891304,,,,,,,,,,,0.014917,,,,,,,,,,,,-0.006793,,,,,,,,,,,,0.017541,,,,,,,,,,,,-0.077107,,,,,,,,,,,,0.016556,,,,,,,,,,,,-0.008946,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.010037,,,,,,,,,,,,-0.010079,,
0.913043,,,,,,,,,,,0.010049,,,,,,,,,,,,-0.018074,,,,,,,,,,,,0.022645,,,,,,,,,,,,-0.053101,,,,,,,,,,,,0.016984,,,,,,,,,,,,-0.003635,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.021577,,,,,,,,,,,,-0.006191,,
0.934783,,,,,,,,,,,0.005383,,,,,,,,,,,,-0.026470,,,,,,,,,,,,0.020195,,,,,,,,,,,,-0.025785,,,,,,,,,,,,0.016899,,,,,,,,,,,,-0.000625,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.030816,,,,,,,,,,,,0.001306,,
0.956522,,,,,,,,,,,0.001412,,,,,,,,,,,,-0.028805,,,,,,,,,,,,0.014048,,,,,,,,,,,,-0.007022,,,,,,,,,,,,0.011679,,,,,,,,,,,,-0.006467,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.031629,,,,,,,,,,,,0.006863,,
0.978261,,,,,,,,,,,-0.001469,,,,,,,,,,,,-0.029945,,,,,,,,,,,,0.010152,,,,,,,,,,,,0.001394,,,,,,,,,,,,0.006545,,,,,,,,,,,,-0.006467,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.031480,,,,,,,,,,,,0.009533,,
1.000000,,,,,,,,,,,-0.004304,,,,,,,,,,,,-0.029719,,,,,,,,,,,,0.005035,,,,,,,,,,,,0.002084,,,,,,,,,,,,0.005690,,,,,,,,,,,,-0.003458,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.031070,,,,,,,,,,,,0.010595,,
0.000000,,,,,,,,,,,,-0.014283,,,,,,,,,,,,-0.023210,,,,,,,,,,,,0.011503,,,,,,,,,,,,-0.000124,,,,,,,,,,,,-0.002867,,,,,,,,,,,,-0.007884,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.023300,,,,,,,,,,,,0.016916,
0.021277,,,,,,,,,,,,-0.013267,,,,,,,,,,,,-0.022430,,,,,,,,,,,,0.012267,,,,,,,,,,,,0.000290,,,,,,,,,,,,-0.000471,,,,,,,,,,,,-0.008769,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.023114,,,,,,,,,,,,0.015099,
0.042553,,,,,,,,,,,,-0.013537,,,,,,,,,,,,-0.021943,,,,,,,,,,,,0.014646,,,,,,,,,,,,0.003877,,,,,,,,,,,,-0.000385,,,,,,,,,,,,-0.007352,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.022816,,,,,,,,,,,,0.015258,
0.063830,,,,,,,,,,,,-0.012165,,,,,,,,,,,,-0.020531,,,,,,,,,,,,0.018485,,,,,,,,,,,,0.012983,,,,,,,,,,,,-0.000728,,,,,,,,,,,,-0.006113,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.021991,,,,,,,,,,,,0.013135,
0.085106,,,,,,,,,,,,-0.011634,,,,,,,,,,,,-0.018656,,,,,,,,,,,,0.026274,,,,,,,,,,,,0.029676,,,,,,,,,,,,-0.002439,,,,,,,,,,,,-0.006467,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.021313,,,,,,,,,,,,0.012692,
0.106383,,,,,,,,,,,,-0.011037,,,,,,,,,,,,-0.014175,,,,,,,,,,,,0.022475,,,,,,,,,,,,0.050371,,,,,,,,,,,,-0.001669,,,,,,,,,,,,-0.009123,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.018056,,,,,,,,,,,,0.009362,
0.127660,,,,,,,,,,,,-0.011395,,,,,,,,,,,,-0.007325,,,,,,,,,,,,0.016570,,,,,,,,,,,,0.070789,,,,,,,,,,,,-0.005348,,,,,,,,,,,,-0.013549,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.012351,,,,,,,,,,,,0.006886,
0.148936,,,,,,,,,,,,-0.009161,,,,,,,,,,,,0.001620,,,,,,,,,,,,0.010107,,,,,,,,,,,,0.087069,,,,,,,,,,,,-0.007487,,,,,,,,,,,,-0.007529,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.004535,,,,,,,,,,,,0.003111,
0.170213,,,,,,,,,,,,-0.005965,,,,,,,,,,,,0.013167,,,,,,,,,,,,-0.000705,,,,,,,,,,,,0.098244,,,,,,,,,,,,-0.010396,,,,,,,,,,,,-0.001687,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.005620,,,,,,,,,,,,-0.000068,
0.191489,,,,,,,,,,,,-0.001343,,,,,,,,,,,,0.024699,,,,,,,,,,,,-0.010430,,,,,,,,,,,,0.098795,,,,,,,,,,,,-0.024258,,,,,,,,,,,,0.009289,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.016444,,,,,,,,,,,,-0.000510,
0.212766,,,,,,,,,,,,0.009395,,,,,,,,,,,,0.035474,,,,,,,,,,,,-0.017085,,,,,,,,,,,,0.087621,,,,,,,,,,,,-0.025456,,,,,,,,,,,,0.015485,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.029442,,,,,,,,,,,,-0.005848,
0.234043,,,,,,,,,,,,0.018360,,,,,,,,,,,,0.045266,,,,,,,,,,,,-0.030057,,,,,,,,,,,,0.077963,,,,,,,,,,,,-0.031873,,,,,,,,,,,,0.016724,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.040817,,,,,,,,,,,,-0.012306,
0.255319,,,,,,,,,,,,0.029903,,,,,,,,,,,,0.052459,,,,,,,,,,,,-0.043750,,,,,,,,,,,,0.052164,,,,,,,,,,,,-0.025541,,,,,,,,,,,,0.018318,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.051532,,,,,,,,,,,,-0.021078,
0.276596,,,,,,,,,,,,0.037631,,,,,,,,,,,,0.057537,,,,,,,,,,,,-0.041979,,,,,,,,,,,,0.028297,,,,,,,,,,,,-0.020835,,,,,,,,,,,,0.015308,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.058384,,,,,,,,,,,,-0.027930,
0.297872,,,,,,,,,,,,0.045637,,,,,,,,,,,,0.059210,,,,,,,,,,,,-0.046820,,,,,,,,,,,,0.012293,,,,,,,,,,,,-0.014846,,,,,,,,,,,,0.016901,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.062018,,,,,,,,,,,,-0.035486,
0.319149,,,,,,,,,,,,0.051660,,,,,,,,,,,,0.060159,,,,,,,,,,,,-0.044563,,,,,,,,,,,,-0.002883,,,,,,,,,,,,-0.005690,,,,,,,,,,,,0.007341,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.063927,,,,,,,,,,,,-0.038978,
0.340426,,,,,,,,,,,,0.051917,,,,,,,,,,,,0.058443,,,,,,,,,,,,-0.048092,,,,,,,,,,,,-0.015299,,,,,,,,,,,,0.020065,,,,,,,,,,,,-0.008415,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.062664,,,,,,,,,,,,-0.041279,
0.361702,,,,,,,,,,,,0.044047,,,,,,,,,,,,0.056282,,,,,,,,,,,,-0.046854,,,,,,,,,,,,-0.019852,,,,,,,,,,,,0.060964,,,,,,,,,,,,-0.028420,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.059216,,,,,,,,,,,,-0.039722,
0.382979,,,,,,,,,,,,0.028314,,,,,,,,,,,,0.054146,,,,,,,,,,,,-0.044049,,,,,,,,,,,,0.000842,,,,,,,,,,,,0.064815,,,,,,,,,,,,-0.039750,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.052015,,,,,,,,,,,,-0.033835,
0.404255,,,,,,,,,,,,0.013314,,,,,,,,,,,,0.052211,,,,,,,,,,,,-0.040499,,,,,,,,,,,,0.002084,,,,,,,,,,,,0.074655,,,,,,,,,,,,-0.039042,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.045414,,,,,,,,,,,,-0.025143,
0.425532,,,,,,,,,,,,-0.003835,,,,,,,,,,,,0.051870,,,,,,,,,,,,-0.041988,,,,,,,,,,,,0.010086,,,,,,,,,,,,0.068494,,,,,,,,,,,,-0.038511,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.039242,,,,,,,,,,,,-0.015460,
0.446809,,,,,,,,,,,,-0.017098,,,,,,,,,,,,0.051680,,,,,,,,,,,,-0.046644,,,,,,,,,,,,0.011879,,,,,,,,,,,,0.060964,,,,,,,,,,,,-0.031075,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.035043,,,,,,,,,,,,-0.004750,
0.468085,,,,,,,,,,,,-0.030152,,,,,,,,,,,,0.052809,,,,,,,,,,,,-0.043421,,,,,,,,,,,,0.004843,,,,,,,,,,,,0.056601,,,,,,,,,,,,-0.027534,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.032347,,,,,,,,,,,,0.005593,
0.489362,,,,,,,,,,,,-0.042569,,,,,,,,,,,,0.051544,,,,,,,,,,,,-0.043355,,,,,,,,,,,,-0.003021,,,,,,,,,,,,0.045306,,,,,,,,,,,,-0.014965,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.028392,,,,,,,,,,,,0.013356,
0.510638,,,,,,,,,,,,-0.050729,,,,,,,,,,,,0.050596,,,,,,,,,,,,-0.029208,,,,,,,,,,,,-0.008815,,,,,,,,,,,,0.010653,,,,,,,,,,,,0.003978,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.025770,,,,,,,,,,,,0.019419,
0.531915,,,,,,,,,,,,-0.049800,,,,,,,,,,,,0.049938,,,,,,,,,,,,-0.023317,,,,,,,,,,,,-0.005090,,,,,,,,,,,,-0.034183,,,,,,,,,,,,0.020442,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.024497,,,,,,,,,,,,0.020538,
0.553191,,,,,,,,,,,,-0.043801,,,,,,,,,,,,0.050680,,,,,,,,,,,,-0.025383,,,,,,,,,,,,-0.023439,,,,,,,,,,,,-0.050783,,,,,,,,,,,,0.034074,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.025771,,,,,,,,,,,,0.018391,
0.574468,,,,,,,,,,,,-0.033990,,,,,,,,,,,,0.050811,,,,,,,,,,,,-0.023681,,,,,,,,,,,,-0.028406,,,,,,,,,,,,-0.069521,,,,,,,,,,,,0.040978,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.028176,,,,,,,,,,,,0.012651,
0.595745,,,,,,,,,,,,-0.019071,,,,,,,,,,,,0.049352,,,,,,,,,,,,-0.021974,,,,,,,,,,,,-0.035580,,,,,,,,,,,,-0.068238,,,,,,,,,,,,0.040978,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.031376,,,,,,,,,,,,0.001461,
0.617021,,,,,,,,,,,,-0.004507,,,,,,,,,,,,0.046926,,,,,,,,,,,,-0.026003,,,,,,,,,,,,-0.036132,,,,,,,,,,,,-0.067211,,,,,,,,,,,,0.035136,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.032909,,,,,,,,,,,,-0.010135,
0.638298,,,,,,,,,,,,0.009161,,,,,,,,,,,,0.043384,,,,,,,,,,,,-0.021392,,,,,,,,,,,,-0.028406,,,,,,,,,,,,-0.060195,,,,,,,,,,,,0.033366,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.033104,,,,,,,,,,,,-0.023059,
0.659574,,,,,,,,,,,,0.018406,,,,,,,,,,,,0.041199,,,,,,,,,,,,-0.026077,,,,,,,,,,,,-0.012678,,,,,,,,,,,,-0.050526,,,,,,,,,,,,0.037083,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.034764,,,,,,,,,,,,-0.033207,
0.680851,,,,,,,,,,,,0.032823,,,,,,,,,,,,0.043196,,,,,,,,,,,,-0.034807,,,,,,,,,,,,-0.000399,,,,,,,,,,,,-0.044109,,,,,,,,,,,,0.036729,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.040453,,,,,,,,,,,,-0.041872,
0.702128,,,,,,,,,,,,0.044784,,,,,,,,,,,,0.044493,,,,,,,,,,,,-0.039128,,,,,,,,,,,,-0.009367,,,,,,,,,,,,-0.016643,,,,,,,,,,,,0.028409,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.046678,,,,,,,,,,,,-0.049124,
0.723404,,,,,,,,,,,,0.053572,,,,,,,,,,,,0.044806,,,,,,,,,,,,-0.043636,,,,,,,,,,,,-0.024819,,,,,,,,,,,,0.003722,,,,,,,,,,,,0.014954,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.050960,,,,,,,,,,,,-0.052778,
0.744681,,,,,,,,,,,,0.055009,,,,,,,,,,,,0.042308,,,,,,,,,,,,-0.039384,,,,,,,,,,,,-0.047583,,,,,,,,,,,,0.025370,,,,,,,,,,,,-0.004166,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.049986,,,,,,,,,,,,-0.055461,
0.765957,,,,,,,,,,,,0.048274,,,,,,,,,,,,0.036693,,,,,,,,,,,,-0.025760,,,,,,,,,,,,-0.053515,,,,,,,,,,,,0.032557,,,,,,,,,,,,-0.011601,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.043079,,,,,,,,,,,,-0.049648,
0.787234,,,,,,,,,,,,0.040582,,,,,,,,,,,,0.030335,,,,,,,,,,,,-0.009642,,,,,,,,,,,,-0.053515,,,,,,,,,,,,0.034867,,,,,,,,,,,,-0.005936,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.035591,,,,,,,,,,,,-0.040176,
0.808511,,,,,,,,,,,,0.032447,,,,,,,,,,,,0.024378,,,,,,,,,,,,-0.011818,,,,,,,,,,,,-0.058620,,,,,,,,,,,,0.033070,,,,,,,,,,,,-0.004166,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.029128,,,,,,,,,,,,-0.029078,
0.829787,,,,,,,,,,,,0.027997,,,,,,,,,,,,0.017959,,,,,,,,,,,,-0.002300,,,,,,,,,,,,-0.067863,,,,,,,,,,,,0.028535,,,,,,,,,,,,-0.013726,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.022108,,,,,,,,,,,,-0.020240,
0.851064,,,,,,,,,,,,0.017497,,,,,,,,,,,,0.007723,,,,,,,,,,,,0.005387,,,,,,,,,,,,-0.073244,,,,,,,,,,,,0.039145,,,,,,,,,,,,-0.021869,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.010944,,,,,,,,,,,,-0.012116,
0.872340,,,,,,,,,,,,0.005937,,,,,,,,,,,,-0.001974,,,,,,,,,,,,0.012517,,,,,,,,,,,,-0.064414,,,,,,,,,,,,0.028193,,,,,,,,,,,,-0.019037,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.000306,,,,,,,,,,,,-0.005001,
0.893617,,,,,,,,,,,,-0.004575,,,,,,,,,,,,-0.010842,,,,,,,,,,,,0.020525,,,,,,,,,,,,-0.043306,,,,,,,,,,,,0.021519,,,,,,,,,,,,-0.015142,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.010256,,,,,,,,,,,,-0.000092,
0.914894,,,,,,,,,,,,-0.012192,,,,,,,,,,,,-0.017127,,,,,,,,,,,,0.018855,,,,,,,,,,,,-0.015299,,,,,,,,,,,,0.016385,,,,,,,,,,,,-0.005228,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.016338,,,,,,,,,,,,0.007952,
0.936170,,,,,,,,,,,,-0.017167,,,,,,,,,,,,-0.017866,,,,,,,,,,,,0.010934,,,,,,,,,,,,-0.000675,,,,,,,,,,,,0.008941,,,,,,,,,,,,0.000968,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.016795,,,,,,,,,,,,0.013931,
0.957447,,,,,,,,,,,,-0.020574,,,,,,,,,,,,-0.017157,,,,,,,,,,,,0.006006,,,,,,,,,,,,0.001808,,,,,,,,,,,,0.008257,,,,,,,,,,,,-0.000625,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.015096,,,,,,,,,,,,0.016148,
0.978723,,,,,,,,,,,,-0.021996,,,,,,,,,,,,-0.016030,,,,,,,,,,,,0.008610,,,,,,,,,,,,0.002774,,,,,,,,,,,,0.005176,,,,,,,,,,,,-0.002395,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.013867,,,,,,,,,,,,0.016903,
1.000000,,,,,,,,,,,,-0.024124,,,,,,,,,,,,-0.015114,,,,,,,,,,,,0.008168,,,,,,,,,,,,0.003326,,,,,,,,,,,,0.005604,,,,,,,,,,,,-0.002395,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.012854,,,,,,,,,,,,0.018365,
