time,x,y,z,MF,
56454.2,-35.31,1.50,-27.58,44.83,
56454.2,-36.17,1.25,-27.93,45.71,
56454.2,-38.21,0.65,-28.75,47.83,
56454.2,-37.44,0.45,-28.94,47.32,
56454.3,-36.85,0.31,-29.09,46.94,
56454.3,-36.85,0.31,-27.68,46.08,
56454.3,-36.85,0.31,-27.41,45.92,
56454.3,-37.36,3.22,-27.24,46.35,
56454.3,-37.10,2.79,-27.66,46.36,
56454.3,-36.33,1.50,-28.92,46.46,
56454.4,-36.60,0.88,-28.83,46.60,
56454.4,-36.85,0.31,-28.75,46.74,
56454.4,-35.49,0.85,-27.95,45.18,
56454.4,-35.13,0.99,-27.75,44.78,
56454.4,-35.13,2.02,-29.42,45.87,
56454.5,-35.38,1.91,-28.98,45.77,
56454.5,-36.33,1.50,-27.24,45.44,
56454.5,-36.58,1.10,-27.64,45.86,
56454.5,-36.85,0.65,-28.08,46.33,
56454.5,-36.72,1.03,-28.71,46.62,
56454.5,-36.67,1.16,-28.92,46.72,
56454.6,-36.33,1.85,-28.92,46.47,
56454.6,-36.31,1.77,-28.63,46.27,
56454.6,-36.16,1.33,-27.08,45.19,
56454.6,-35.80,0.82,-27.43,45.11,
56454.6,-35.31,0.13,-27.91,45.01,
56454.6,-36.15,1.21,-28.50,46.05,
56454.6,-36.50,1.67,-28.75,46.50,
56454.7,-36.00,0.84,-27.28,45.18,
56454.7,-35.91,0.78,-27.24,45.08,
56454.7,-35.31,0.48,-27.24,44.60,
56454.7,-35.96,0.48,-27.63,45.35,
56454.7,-37.02,0.48,-28.25,46.57,
56454.7,-36.46,0.36,-28.36,46.19,
56454.8,-36.16,0.31,-28.42,45.99,
56454.8,-36.32,0.78,-27.02,45.27,
56454.8,-36.31,0.82,-26.99,45.25,
56454.8,-35.99,0.82,-28.25,45.76,
56454.8,-36.05,0.76,-27.74,45.49,
56454.9,-36.16,0.65,-26.74,44.98,
56454.9,-36.26,0.54,-27.04,45.24,
56454.9,-36.33,0.48,-27.24,45.41,
56454.9,-35.73,0.78,-28.12,45.48,
56454.9,-35.66,0.83,-28.24,45.50,
56454.9,-36.67,1.50,-27.91,46.11,
56455.0,-36.53,1.35,-27.87,45.96,
56455.0,-36.16,0.99,-27.75,45.59,
56455.0,-35.30,1.66,-27.65,44.87,
56455.0,-34.62,2.19,-27.58,44.32,
56455.0,-35.19,1.62,-27.86,44.91,
56455.0,-35.31,1.50,-27.91,45.03,
56455.1,-35.82,1.33,-28.75,45.95,
56455.1,-36.15,1.50,-28.67,46.16,
56455.1,-37.19,2.02,-28.42,46.84,
56455.1,-37.01,2.02,-28.93,47.02,
56455.1,-36.85,2.02,-29.42,47.19,
56455.1,-36.98,0.81,-29.03,47.02,
56455.1,-37.02,0.48,-28.92,46.98,
56455.2,-35.48,0.99,-26.74,44.44,
56455.2,-35.68,0.99,-27.06,44.79,
56455.2,-36.50,0.99,-28.42,46.27,
56455.2,-36.74,1.39,-28.49,46.52,
56455.2,-37.02,1.85,-28.58,46.80,
56455.3,-35.50,0.84,-28.09,45.28,
56455.3,-34.96,0.48,-27.91,44.74,
56455.3,-35.65,0.82,-29.25,46.12,
56455.3,-36.00,0.77,-29.01,46.24,
56455.3,-38.04,0.48,-27.58,46.99,
56455.3,-37.47,1.33,-28.28,46.96,
56455.4,-36.67,2.53,-29.25,46.98,
56455.4,-36.79,1.23,-28.91,46.81,
56455.4,-36.85,0.65,-28.75,46.74,
56455.4,-35.20,1.97,-29.07,45.70,
56455.4,-35.19,1.86,-29.04,45.66,
56455.4,-35.65,0.48,-28.58,45.70,
56455.5,-35.97,0.41,-28.40,45.83,
56455.5,-36.50,0.31,-28.08,46.06,
56455.5,-36.83,0.85,-28.62,46.65,
56455.5,-37.02,1.16,-28.92,46.99,
56455.5,-35.45,1.16,-28.61,45.57,
56455.5,-35.36,1.11,-28.58,45.48,
56455.6,-36.33,0.13,-28.58,46.23,
56455.6,-35.78,0.13,-28.15,45.52,
56455.6,-34.62,0.13,-27.24,44.05,
56455.6,-35.64,0.54,-28.24,45.48,
56455.6,-36.33,0.82,-28.92,46.44,
56455.6,-36.48,0.08,-28.48,46.28,
56455.7,-36.51,-0.03,-28.42,46.27,
56455.7,-37.02,0.82,-29.59,47.40,
56455.7,-36.92,0.44,-29.40,47.20,
56455.7,-36.67,-0.55,-28.92,46.71,
56455.7,-36.11,-0.36,-29.10,46.38,
56455.7,-35.65,-0.21,-29.25,46.12,
56455.8,-34.95,-1.19,-29.67,45.86,
56455.8,-34.79,-1.41,-29.76,45.80,
56455.8,-35.13,-1.06,-29.09,45.63,
56455.8,-35.17,-1.03,-28.89,45.53,
56455.8,-35.31,-0.89,-28.25,45.22,
56455.8,-36.34,-1.06,-27.91,45.83,
56455.9,-37.36,-1.23,-27.58,46.45,
56455.9,-36.56,-2.03,-27.58,45.84,
56455.9,-36.33,-2.26,-27.58,45.67,
56455.9,-35.31,-0.89,-30.26,46.51,
56455.9,-35.18,-1.08,-30.26,46.42,
56455.9,-34.62,-1.92,-30.26,46.02,
56456.0,-35.32,-1.22,-29.27,45.89,
56456.0,-36.16,-0.38,-28.08,45.79,
56456.0,-36.04,-1.00,-28.20,45.77,
56456.0,-35.99,-1.23,-28.25,45.77,
56456.0,-35.13,-2.77,-30.09,46.34,
56456.0,-35.13,-2.31,-29.82,46.14,
56456.1,-35.13,0.65,-28.08,44.98,
56456.1,-35.62,0.02,-28.56,45.66,
56456.1,-36.33,-0.89,-29.25,46.65,
56456.1,-35.64,-1.36,-29.03,45.98,
56456.1,-35.31,-1.58,-28.92,45.67,
56456.1,-34.65,-1.25,-27.64,44.35,
56456.2,-34.90,-1.23,-27.70,44.57,
56456.2,-37.70,-1.23,-28.92,47.53,
56456.2,-37.33,-0.62,-28.56,47.00,
56456.2,-36.67,0.48,-27.91,46.09,
56456.2,-35.81,-0.17,-28.55,45.80,
56456.2,-35.31,-0.55,-28.92,45.64,
56456.3,-36.54,-0.86,-28.31,46.24,
56456.3,-36.65,-0.89,-28.22,46.26,
56456.3,-35.99,-0.89,-27.58,45.35,
56456.3,-36.37,-0.73,-27.42,45.55,
56456.3,-37.19,-0.38,-27.08,46.00,
56456.3,-36.89,-0.28,-27.37,45.93,
56456.4,-36.67,-0.21,-27.58,45.89,
56456.4,-36.82,-1.53,-28.58,46.64,
56456.4,-36.85,-1.75,-28.75,46.77,
56456.4,-36.16,-1.06,-27.75,45.59,
56456.4,-36.12,-1.02,-27.61,45.47,
56456.5,-35.99,-0.89,-27.24,45.15,
56456.5,-36.17,-0.71,-27.60,45.51,
56456.5,-36.33,-0.55,-27.91,45.82,
56456.5,-36.05,-0.55,-26.83,44.94,
56456.5,-35.99,-0.55,-26.57,44.74,
56456.5,-36.50,-1.75,-27.75,45.89,
56456.5,-36.39,-1.71,-27.86,45.86,
56456.6,-35.99,-1.58,-28.25,45.78,
56456.6,-36.91,-1.33,-27.84,46.25,
56456.6,-37.87,-1.06,-27.41,46.76,
56456.6,-36.70,-1.19,-26.52,45.29,
56456.7,-36.33,-1.23,-26.24,44.83,
56456.7,-36.79,-1.23,-27.14,45.74,
56456.7,-36.90,-1.35,-27.75,46.19,
56456.7,-36.45,-1.96,-28.32,46.20,
56456.7,-36.85,-2.09,-27.41,45.97,
56456.7,-36.73,-1.89,-27.45,45.89,
56456.7,-36.33,-1.23,-27.58,45.63,
56456.7,-36.25,-1.99,-27.83,45.74,
56456.8,-36.16,-2.77,-28.08,45.87,
56456.8,-36.81,-2.39,-28.71,46.74,
56456.8,-37.02,-2.26,-28.92,47.03,
56456.8,-35.99,-1.92,-27.24,45.18,
56456.8,-36.19,-1.92,-27.24,45.34,
56456.8,-37.02,-1.92,-27.24,46.00,
56456.9,-36.86,-1.77,-27.69,46.14,
56456.9,-36.67,-1.58,-28.25,46.32,
56456.9,-36.31,-1.21,-28.37,46.09,
56456.9,-36.16,-1.06,-28.42,46.00,
56456.9,-36.49,-2.06,-28.09,46.10,
56457.0,-36.40,-2.04,-28.03,45.99,
56457.0,-35.82,-1.75,-27.75,45.34,
56457.0,-36.10,-2.16,-27.07,45.17,
56457.0,-36.50,-2.77,-26.07,44.94,
56457.0,-36.39,-1.98,-26.85,45.27,
56457.0,-36.33,-1.58,-27.24,45.44,
56457.0,-36.65,-1.58,-26.93,45.51,
56457.1,-36.61,-1.54,-26.91,45.46,
56457.1,-35.99,-1.23,-26.91,44.95,
56457.1,-35.93,-1.30,-26.49,44.65,
56457.1,-35.82,-1.41,-25.74,44.13,
56457.1,-35.82,-1.83,-25.94,44.26,
56457.1,-35.82,-2.09,-26.07,44.35,
56457.2,-36.87,-2.54,-27.10,45.83,
56457.2,-36.98,-2.58,-27.30,46.04,
56457.2,-36.33,-2.26,-28.25,46.08,
56457.2,-36.44,-2.15,-27.83,45.90,
56457.2,-36.67,-1.92,-26.91,45.53,
56457.2,-36.09,-1.53,-26.91,45.04,
56457.3,-35.65,-1.23,-26.91,44.68,
56457.3,-36.50,-1.52,-27.46,45.71,
56457.3,-36.66,-1.59,-27.57,45.89,
56457.3,-34.79,-2.43,-26.41,43.74,
56457.3,-35.25,-2.25,-26.68,44.26,
56457.4,-36.50,-1.75,-27.41,45.68,
56457.4,-36.41,-1.84,-28.03,45.99,
56457.4,-36.33,-1.92,-28.58,46.27,
56457.4,-37.14,-1.92,-27.79,46.43,
56457.4,-37.36,-1.92,-27.58,46.47,
56457.4,-36.50,-3.12,-27.41,45.76,
56457.5,-36.08,-2.62,-27.30,45.32,
56457.5,-34.62,-0.89,-26.91,43.86,
56457.5,-35.70,-1.14,-26.99,44.77,
56457.5,-36.85,-1.41,-27.08,45.75,
56457.5,-36.85,-1.15,-27.32,45.89,
56457.5,-36.85,-1.06,-27.41,45.94,
56457.5,-35.82,-4.14,-27.75,45.50,
56457.6,-36.13,-3.90,-27.81,45.75,
56457.6,-37.53,-2.77,-28.08,46.95,
56457.6,-37.01,-2.70,-28.01,46.49,
56457.6,-36.33,-2.60,-27.91,45.89,
56457.6,-36.09,-2.13,-27.45,45.39,
56457.6,-35.99,-1.92,-27.24,45.18,
56457.7,-35.66,-1.92,-28.52,45.71,
56457.7,-35.92,-2.01,-28.54,45.92,
56457.7,-37.70,-2.60,-28.25,47.18,
56457.7,-37.36,-2.13,-27.79,46.61,
56457.7,-36.85,-1.41,-27.08,45.75,
56457.8,-36.85,-1.41,-27.51,46.01,
56457.8,-36.85,-1.41,-27.75,46.15,
56457.8,-36.07,-2.50,-28.51,46.04,
56457.8,-36.10,-2.56,-28.54,46.09,
56457.8,-37.19,-2.09,-28.08,46.65,
56457.8,-37.19,-1.85,-27.62,46.36,
56457.9,-37.19,-1.41,-26.74,45.83,
56457.9,-36.77,-2.44,-27.15,45.77,
56457.9,-36.50,-3.12,-27.41,45.76,
56457.9,-36.21,-2.52,-27.99,45.84,
56457.9,-36.21,-2.42,-28.02,45.85,
56457.9,-37.19,-2.09,-26.74,45.85,
56458.0,-37.03,-2.14,-26.89,45.82,
56458.0,-36.67,-2.26,-27.24,45.74,
56458.0,-36.29,-2.45,-27.62,45.67,
56458.0,-35.99,-2.60,-27.91,45.62,
56458.0,-37.25,-1.62,-27.50,46.33,
56458.0,-37.53,-1.41,-27.41,46.49,
56458.1,-37.19,-3.46,-27.08,46.13,
56458.1,-36.83,-3.37,-26.90,45.74,
56458.1,-35.82,-3.12,-26.41,44.61,
56458.1,-36.17,-2.76,-26.23,44.77,
56458.1,-36.50,-2.43,-26.07,44.92,
56458.1,-35.97,-3.23,-26.59,44.85,
56458.1,-35.82,-3.46,-26.74,44.83,
56458.2,-37.02,-2.94,-26.91,45.86,
56458.2,-36.91,-3.20,-27.02,45.85,
56458.2,-36.50,-4.14,-27.41,45.84,
56458.2,-36.50,-3.01,-27.09,45.56,
56458.2,-36.50,-1.75,-26.74,45.28,
56458.3,-36.25,-2.50,-26.99,45.26,
56458.3,-36.16,-2.77,-27.08,45.26,
56458.3,-35.82,-2.44,-27.41,45.17,
56458.3,-35.94,-2.37,-27.58,45.36,
56458.3,-36.50,-2.09,-28.42,46.31,
56458.3,-35.92,-2.09,-27.84,45.49,
56458.4,-35.13,-2.09,-27.08,44.41,
56458.4,-36.08,-3.03,-26.61,44.93,
56458.4,-36.50,-3.46,-26.41,45.19,
56458.4,-36.02,-3.30,-26.56,44.87,
56458.4,-35.95,-3.16,-26.70,44.89,
56458.4,-35.65,-2.26,-27.58,45.13,
56458.5,-36.51,-2.06,-27.51,45.76,
56458.5,-37.87,-1.75,-27.41,46.78,
56458.5,-36.66,-1.64,-27.09,45.61,
56458.5,-35.99,-1.58,-26.91,44.96,
56458.5,-38.00,-2.35,-26.76,46.53,
56458.6,-38.17,-2.42,-26.78,46.69,
56458.6,-37.70,-2.26,-27.24,46.57,
56458.6,-37.17,-2.67,-27.07,46.06,
56458.6,-36.16,-3.46,-26.74,45.11,
56458.6,-36.06,-2.94,-26.44,44.81,
56458.6,-35.99,-2.60,-26.24,44.61,
56458.6,-35.70,-3.48,-26.53,44.61,
56458.7,-35.70,-3.63,-26.60,44.67,
56458.7,-37.02,-3.63,-27.24,46.10,
56458.7,-36.99,-3.28,-27.15,46.00,
56458.7,-36.87,-1.99,-26.81,45.63,
56458.7,-36.66,-2.13,-27.11,45.64,
56458.7,-36.50,-2.43,-27.41,45.71,
56458.8,-38.60,-2.57,-26.18,46.71,
56458.8,-39.07,-2.60,-25.90,46.95,
56458.8,-36.16,-2.77,-26.07,44.67,
56458.8,-36.33,-2.69,-26.58,45.10,
56458.8,-36.85,-2.43,-28.08,46.39,
56458.8,-36.15,-2.96,-27.91,45.76,
56458.9,-35.48,-3.46,-27.75,45.17,
56458.9,-35.87,-2.27,-27.36,45.17,
56458.9,-35.99,-1.92,-27.24,45.18,
56458.9,-37.70,-1.23,-28.25,47.13,
56458.9,-37.49,-1.66,-27.90,46.76,
56458.9,-36.67,-3.29,-26.57,45.41,
56459.0,-37.39,-2.73,-27.28,46.37,
56459.0,-38.21,-2.09,-28.08,47.47,
56459.0,-37.10,-2.71,-26.99,45.95,
56459.0,-36.67,-2.94,-26.57,45.39,
56459.0,-36.84,-1.43,-27.07,45.74,
56459.1,-36.54,-1.43,-26.94,45.42,
56459.1,-34.96,-1.58,-26.24,43.74,
56459.1,-35.47,-1.94,-25.88,43.95,
56459.1,-36.16,-2.43,-25.40,44.26,
56459.1,-36.16,-2.90,-27.00,45.22,
56459.1,-36.16,-3.12,-27.75,45.69,
56459.1,-36.00,-3.60,-26.96,45.12,
56459.2,-36.19,-3.47,-26.91,45.23,
56459.2,-37.70,-2.26,-26.91,46.37,
56459.2,-37.51,-2.20,-26.84,46.18,
56459.2,-37.19,-2.09,-26.74,45.85,
56459.2,-37.19,-2.74,-27.17,46.14,
56459.2,-37.19,-3.12,-27.41,46.30,
56459.3,-37.19,-2.81,-27.41,46.28,
56459.3,-37.20,-2.76,-27.42,46.30,
56459.3,-37.36,-2.60,-27.58,46.51,
56459.3,-37.02,-2.38,-27.02,45.89,
56459.3,-36.33,-1.92,-25.90,44.66,
56459.3,-35.83,-2.83,-26.00,44.36,
56459.4,-35.48,-3.46,-26.07,44.16,
56459.4,-37.07,-2.44,-26.21,45.47,
56459.4,-37.32,-2.27,-26.25,45.69,
56459.4,-35.82,-2.77,-26.74,44.79,
56459.4,-35.87,-2.92,-26.60,44.75,
56459.4,-35.99,-3.29,-26.24,44.66,
56459.5,-36.55,-2.73,-26.79,45.40,
56459.5,-37.02,-2.26,-27.24,46.02,
56459.5,-36.74,-1.71,-26.16,45.14,
56459.5,-36.67,-1.58,-25.90,44.93,
56459.5,-36.67,-2.26,-27.58,45.94,
56459.6,-37.21,-2.22,-27.46,46.30,
56459.6,-38.90,-2.09,-27.08,47.44,
56459.6,-37.79,-2.52,-26.99,46.50,
56459.6,-36.67,-2.94,-26.91,45.58,
56459.6,-37.07,-2.29,-27.80,46.39,
56459.6,-37.19,-2.09,-28.08,46.65,
56459.7,-38.04,0.48,-27.58,46.99,
56459.7,-37.98,-0.20,-27.38,46.82,
56459.7,-37.70,-2.94,-26.57,46.22,
56459.7,-37.08,-2.48,-26.57,45.68,
56459.7,-36.33,-1.92,-26.57,45.05,
56459.7,-35.95,-2.15,-26.04,44.44,
56459.7,-35.48,-2.43,-25.40,43.70,
56459.8,-37.47,-3.76,-26.70,46.17,
56459.8,-37.48,-3.70,-26.79,46.22,
56459.8,-37.19,-3.12,-27.08,46.11,
56459.8,-37.40,-2.91,-27.01,46.22,
56459.8,-37.70,-2.60,-26.91,46.39,
56459.8,-36.33,-2.83,-27.58,45.70,
56459.9,-35.65,-2.94,-27.91,45.37,
56459.9,-38.82,-2.63,-26.67,47.17,
56459.9,-38.76,-2.59,-26.52,47.04,
56459.9,-36.16,-2.43,-26.07,44.65,
56459.9,-36.16,-2.56,-26.32,44.80,
56460.0,-36.16,-2.77,-26.74,45.06,
56460.0,-36.70,-3.09,-26.64,45.45,
56460.0,-37.02,-3.29,-26.57,45.69,
56460.0,-37.62,-2.68,-26.57,46.14,
56460.0,-37.65,-2.57,-26.58,46.16,
56460.0,-36.85,-2.09,-26.74,45.57,
56460.1,-36.68,-1.93,-26.58,45.34,
56460.1,-36.33,-1.58,-26.24,44.84,
56460.1,-36.23,-2.27,-26.72,45.08,
56460.1,-36.16,-2.77,-27.08,45.26,
56460.1,-36.02,-3.49,-25.53,44.29,
56460.1,-36.00,-3.60,-25.27,44.13,
56460.2,-36.33,-1.92,-27.24,45.45,
56460.2,-36.38,-2.25,-27.01,45.37,
56460.2,-36.50,-3.12,-26.41,45.16,
56460.2,-37.24,-3.48,-26.94,46.09,
56460.2,-37.87,-3.80,-27.41,46.91,
56460.2,-35.70,-2.99,-26.88,44.79,
56460.2,-35.13,-2.77,-26.74,44.24,
56460.3,-37.70,-2.94,-25.90,45.84,
56460.3,-37.66,-2.67,-25.94,45.81,
56460.3,-37.53,-1.75,-26.07,45.73,
56460.3,-37.11,-2.34,-26.81,45.84,
56460.3,-36.67,-2.94,-27.58,45.98,
56460.4,-36.67,-1.41,-27.08,45.61,
56460.4,-36.67,-0.89,-26.91,45.50,
56460.4,-36.33,-3.29,-26.24,44.94,
56460.4,-36.49,-3.13,-26.52,45.22,
56460.4,-37.19,-2.43,-27.75,46.46,
56460.4,-37.11,-2.66,-26.92,45.93,
56460.5,-37.02,-2.94,-25.90,45.28,
56460.5,-36.41,-1.62,-26.73,45.20,
56460.5,-36.16,-1.06,-27.08,45.19,
56460.5,-36.99,-2.55,-26.91,45.81,
56460.5,-36.82,-2.56,-27.15,45.82,
56460.5,-35.65,-2.26,-28.58,45.75,
56460.6,-36.33,-2.26,-28.05,45.95,
56460.6,-37.36,-2.26,-27.24,46.29,
56460.6,-37.58,-2.71,-27.46,46.63,
56460.6,-37.70,-2.94,-27.58,46.80,
56460.6,-37.54,-2.47,-27.73,46.74,
56460.6,-37.23,-2.33,-27.58,46.40,
56460.7,-34.45,-1.41,-26.07,43.23,
56460.7,-35.24,-1.71,-26.13,43.91,
56460.7,-36.67,-2.26,-26.24,45.15,
56460.7,-36.15,-2.58,-26.34,44.80,
56460.7,-35.82,-2.77,-26.41,44.59,
56460.7,-38.51,-2.77,-27.87,47.62,
56460.8,-38.83,-2.76,-28.00,47.95,
56460.8,-37.53,-2.43,-26.41,45.95,
56460.8,-37.10,-2.54,-26.41,45.61,
56460.8,-36.16,-2.77,-26.41,44.86,
56460.8,-36.26,-2.29,-27.26,45.42,
56460.8,-36.33,-1.92,-27.91,45.86,
56460.9,-36.90,-1.92,-26.53,45.49,
56460.9,-37.02,-1.92,-26.24,45.41,
56460.9,-37.19,-2.09,-25.74,45.27,
56460.9,-37.14,-2.04,-26.05,45.41,
56460.9,-37.02,-1.92,-26.91,45.80,
56460.9,-37.02,-1.74,-26.56,45.59,
56461.0,-37.02,-1.58,-26.24,45.40,
56461.0,-36.62,-2.25,-26.37,45.18,
56461.0,-36.50,-2.43,-26.41,45.12,
56461.0,-36.50,-2.77,-25.74,44.75,
56461.0,-36.58,-3.00,-26.18,45.08,
56461.0,-36.85,-3.80,-27.75,46.28,
56461.1,-36.52,-3.31,-27.91,46.08,
56461.1,-36.16,-2.77,-28.08,45.87,
56461.1,-36.67,-3.03,-26.35,45.25,
56461.1,-36.85,-3.12,-25.74,45.05,
56461.1,-36.16,-4.14,-25.40,44.39,
56461.1,-36.28,-3.90,-25.63,44.59,
56461.2,-36.85,-2.77,-26.74,45.61,
56461.2,-37.66,-2.85,-26.23,45.98,
56461.2,-38.73,-2.94,-25.57,46.50,
56461.2,-38.37,-2.12,-26.61,46.74,
56461.2,-38.21,-1.75,-27.08,46.87,
56461.3,-36.91,-2.72,-26.44,45.49,
56461.3,-36.71,-2.86,-26.58,45.41,
56461.3,-35.82,-3.46,-27.75,45.44,
56461.3,-36.48,-2.93,-27.49,45.77,
56461.3,-37.53,-2.09,-27.08,46.32,
56461.3,-36.87,-1.87,-26.64,45.52,
56461.3,-36.50,-1.75,-26.41,45.09,
56461.4,-36.66,-3.14,-27.16,45.73,
56461.4,-36.65,-3.23,-27.27,45.79,
56461.4,-36.33,-2.60,-27.58,45.69,
56461.4,-36.92,-2.13,-27.46,46.06,
56461.4,-38.04,-1.23,-27.24,46.81,
56461.4,-37.94,-2.98,-26.74,46.51,
56461.5,-37.87,-4.14,-26.41,46.35,
56461.5,-37.28,-2.38,-27.27,46.25,
56461.5,-37.16,-2.10,-27.37,46.20,
56461.5,-36.50,-2.43,-26.41,45.12,
56461.5,-36.71,-2.23,-26.50,45.33,
56461.5,-37.19,-1.75,-26.74,45.84,
56461.6,-37.38,-2.32,-26.37,45.80,
56461.6,-37.53,-2.77,-26.07,45.78,
56461.6,-36.69,-2.77,-26.34,45.26,
56461.6,-36.50,-2.77,-26.41,45.14,
56461.6,-36.85,-2.77,-26.41,45.41,
56461.7,-36.98,-2.73,-26.45,45.54,
56461.7,-37.36,-2.60,-26.57,45.92,
56461.7,-37.62,-2.52,-26.83,46.28,
56461.7,-37.87,-2.43,-27.08,46.62,
56461.7,-36.69,-2.57,-26.69,45.44,
56461.7,-36.33,-2.60,-26.57,45.09,
56461.8,-37.19,-1.75,-25.07,44.88,
56461.8,-37.03,-1.77,-25.22,44.84,
56461.8,-36.21,-1.89,-26.02,44.63,
56461.8,-35.99,-1.92,-26.24,44.58,
56461.8,-37.14,-3.73,-27.04,46.09,
56461.8,-37.22,-3.47,-27.04,46.14,
56461.9,-37.53,-0.38,-26.74,46.08,
56461.9,-37.21,-0.70,-27.42,46.23,
56461.9,-36.67,-1.23,-28.58,46.51,
56461.9,-36.34,-2.44,-27.40,45.58,
56461.9,-36.16,-3.12,-26.74,45.08,
56461.9,-37.26,-2.65,-26.89,46.03,
56462.0,-37.36,-2.66,-26.87,46.10,
56462.0,-37.36,-3.63,-26.24,45.80,
56462.0,-37.14,-3.30,-26.35,45.65,
56462.0,-36.67,-2.60,-26.57,45.36,
56462.0,-36.98,-1.68,-25.67,45.05,
56462.0,-37.19,-1.06,-25.07,44.86,
56462.0,-37.48,-0.77,-25.94,45.59,
56462.1,-37.53,-0.73,-26.08,45.70,
56462.1,-36.85,-2.77,-27.41,46.01,
56462.1,-36.70,-2.63,-27.55,45.97,
56462.1,-36.33,-2.26,-27.91,45.87,
56462.1,-37.08,-2.07,-27.18,46.02,
56462.1,-37.70,-1.92,-26.57,46.16,
56462.2,-36.86,-2.20,-26.02,45.17,
56462.2,-36.67,-2.26,-25.90,44.96,
56462.2,-37.19,-1.75,-26.41,45.64,
56462.2,-37.27,-1.51,-26.25,45.61,
56462.2,-37.53,-0.72,-25.74,45.51,
56462.3,-37.44,-1.32,-26.16,45.69,
56462.3,-37.36,-1.92,-26.57,45.89,
56462.3,-37.76,-3.11,-26.70,46.35,
56462.3,-37.87,-3.46,-26.74,46.49,
56462.3,-36.33,-3.63,-26.57,45.16,
56462.3,-36.52,-3.44,-26.70,45.37,
56462.4,-37.36,-2.60,-27.24,46.31,
56462.4,-37.52,-2.45,-27.24,46.43,
56462.4,-37.70,-2.26,-27.24,46.57,
56462.4,-37.20,-3.51,-27.98,46.68,
56462.4,-37.02,-3.97,-28.25,46.73,
56462.4,-36.50,-2.43,-26.74,45.32,
56462.5,-36.43,-2.36,-26.76,45.27,
56462.5,-35.99,-1.92,-26.91,44.98,
56462.5,-36.69,-2.20,-26.77,45.47,
56462.5,-37.70,-2.60,-26.57,46.20,
56462.5,-36.88,-2.95,-26.69,45.62,
56462.5,-36.50,-3.12,-26.74,45.36,
56462.6,-36.83,-3.12,-26.10,45.25,
56462.6,-36.89,-3.07,-26.02,45.25,
56462.6,-37.36,-2.60,-25.57,45.34,
56462.6,-37.36,-2.48,-26.06,45.62,
56462.6,-37.36,-2.26,-26.91,46.10,
56462.6,-36.27,-3.57,-26.27,44.92,
56462.7,-35.65,-4.31,-25.90,44.28,
56462.7,-37.05,-1.98,-26.97,45.87,
56462.7,-37.15,-1.77,-27.11,46.02,
56462.7,-36.33,-2.26,-27.91,45.87,
56462.7,-36.55,-2.48,-27.81,45.99,
56462.7,-37.02,-2.94,-27.58,46.25,
56462.8,-36.41,-3.15,-26.79,45.31,
56462.8,-35.99,-3.29,-26.24,44.66,
56462.8,-35.84,-3.14,-26.67,44.79,
56462.8,-35.82,-3.12,-26.74,44.81,
56462.8,-37.70,-3.97,-25.57,45.72,
56462.8,-37.47,-3.37,-25.89,45.66,
56462.9,-36.85,-1.75,-26.74,45.56,
56462.9,-37.50,-2.40,-26.83,46.17,
56462.9,-38.04,-2.94,-26.91,46.69,
56462.9,-37.62,-3.93,-26.50,46.18,
56462.9,-37.53,-4.14,-26.41,46.07,
56462.9,-36.50,-3.46,-27.75,45.98,
56463.0,-36.85,-3.34,-27.48,46.09,
56463.0,-38.04,-2.94,-26.57,46.50,
56463.0,-37.79,-3.20,-27.33,46.74,
56463.0,-37.53,-3.46,-28.08,47.00,
56463.0,-37.00,-2.93,-27.30,46.08,
56463.0,-36.85,-2.77,-27.08,45.81,
56463.1,-36.85,-3.80,-26.07,45.30,
56463.1,-36.78,-3.55,-26.37,45.40,
56463.1,-36.50,-2.43,-27.75,45.92,
56463.1,-36.58,-2.67,-27.21,45.67,
56463.1,-36.67,-2.94,-26.57,45.39,
56463.1,-37.17,-2.70,-26.33,45.63,
56463.2,-37.36,-2.60,-26.24,45.73,
56463.2,-35.48,-4.14,-27.08,44.82,
56463.2,-35.59,-3.98,-26.82,44.75,
56463.2,-36.33,-2.94,-25.23,44.33,
56463.2,-37.03,-2.81,-25.78,45.21,
56463.2,-38.04,-2.60,-26.57,46.48,
56463.3,-37.69,-2.95,-25.54,45.63,
56463.3,-37.53,-3.12,-25.07,45.24,
56463.3,-36.39,-2.95,-26.19,44.93,
56463.3,-36.47,-2.96,-26.25,45.04,
56463.3,-37.87,-3.12,-26.41,46.27,
56463.3,-37.56,-3.30,-26.10,45.86,
56463.4,-37.02,-3.63,-25.57,45.13,
56463.4,-36.80,-3.63,-25.99,45.20,
56463.4,-36.67,-3.63,-26.24,45.24,
56463.4,-37.61,-2.07,-25.63,45.56,
56463.4,-37.65,-1.92,-25.63,45.59,
56463.4,-36.67,-1.92,-26.91,45.53,
56463.5,-36.78,-2.46,-26.48,45.39,
56463.5,-37.02,-3.63,-25.57,45.13,
56463.5,-38.13,-2.92,-26.46,46.50,
56463.5,-38.90,-2.43,-27.08,47.46,
56463.5,-37.87,-2.87,-25.20,45.57,
56463.5,-37.70,-2.94,-24.90,45.28,
56463.6,-37.70,-1.23,-25.57,45.57,
56463.6,-37.89,-1.98,-25.93,45.95,
56463.6,-38.39,-3.97,-26.91,47.05,
56463.6,-37.74,-3.69,-27.00,46.55,
56463.6,-37.19,-3.46,-27.08,46.13,
